SpecObjID,DR8ObjID,DR7ObjID,RA,Dec,RA_string,Dec_string,dist_debiased,irreg_debiased,merg_debiased,Petrorad_u,Petrorad_u_err,Petrorad_g,Petrorad_g_err,Petrorad_r,Petrorad_r_err,Petrorad_i,Petrorad_i_err,Petrorad_z,Petrorad_z_err,Petromag_u,Petromag_u_err,Petromag_g,Petromag_g_err,Petromag_r,Petromag_r_err,Petromag_i,Petromag_i_err,Petromag_z,Petromag_z_err,Extinction_u,Extinction_g,Extinction_r,Extinction_i,Extinction_z,5r_p,s_z,RA_err,Dec_err,2CXO_ID,2CXO_RA,2CXO_Dec,err_ellipse_r0,err_ellipse_r1,significance,major_axis_b,major_axis_h,major_axis_m,major_axis_s,major_axis_u,offset_arcsec,offset_rp,del_offset,flag_offset
1972610778338977792,1237664130484273186,587738409259368479,168.2621,13.438329999999999,11:13:02.91,+13:26:18.0,0.0,0.062,0.062,6.112971,0.5695049,7.035574,0.2148087,7.122638,0.224354,6.53187,0.22034600000000001,36.952259999999995,3.043351,18.639310000000002,0.05714136,16.728620000000003,0.01834014,15.85285,0.0185521,15.44467,0.01854567,15.08746,0.02192293,0.08346042,0.06503179,0.04498869,0.03343142,0.02486683,79.26424,0.06667353,0.00499441298461641,0.004054169855698679,b'2CXO J111259.7+132532',168.2488843789895,13.425593009563306,0.32738179404098094,0.31397792412413694,6.336712190603568,0.2606540787764529,0.21906904563019408,0.26737145076512714,0.2706064923060643,0.2718510171824828,66.07579731227871,9.276871478275142,0.3210293221099335,true
1976055548386240512,1237664133171118161,587738411946213402,174.0399,15.846870000000001,11:36:09.57,+15:50:48.7,0.28600000000000003,0.39299999999999996,0.214,5.256462,0.5314118,4.708132,0.29797070000000003,4.558475,0.2716783,4.318151,0.2621605,4.358077,0.17554229999999998,18.50571,0.04589942,16.9101,0.00727322,16.278570000000002,0.007169541,15.9696,0.007640229,15.745920000000002,0.01347158,0.2215485,0.1726291,0.119424,0.08874483,0.06600985,81.39284,0.1118347,0.00272299367617809,0.00273122829899443,b'2CXO J113608.7+155159',174.0366536993481,15.866471208390132,0.5048953430477433,0.4219593278915006,4.125000000000073,0.1852198851960065,0.14118721179000876,0.19074683469112902,0.19458951063895416,0.19455216882012394,71.52556231206037,15.690677762203451,0.4243928714971241,true
2045781360940967936,1237662237485629708,588017991237435606,229.2027,7.055741,15:16:48.66,+07:03:20.7,0.0,0.011797108999999998,0.324,6.607994000000001,0.05556316,5.095206,0.2275639,5.042778,0.2090129,5.100105999999999,0.2074641,4.682230000000001,0.2028809,19.28646,0.13430899999999998,17.54646,0.01933807,16.729879999999998,0.01777184,16.35216,0.01802959,16.18754,0.03028985,0.1550842,0.1208405,0.08359693,0.06212148,0.04620697,83.6494,0.03672004,0.007097731104552759,0.0076380024356174905,b'2CXO J151646.9+070325',229.1957759267907,7.057054072596957,0.29615658958127733,0.29340050163773446,14.448020384990766,0.16926080980276942,0.14306509913315987,0.17736099432218333,0.17934685874850456,0.16023220703198734,25.370921640826246,5.031139907572026,0.2961468778160139,true
2079574856273258496,1237664852576698857,587739131351794098,230.6623,27.635109999999997,15:22:38.95,+27:38:06.4,0.0,0.44710618,0.0,5.419892,0.484347,4.5979529999999995,0.1275805,4.418539,0.1472609,4.405962000000001,0.12172329999999999,4.295859,0.17784049999999998,19.33811,0.08273318,17.52396,0.01092137,16.615489999999998,0.00936815,16.18466,0.010237600000000001,15.861529999999998,0.01643491,0.1827746,0.1424167,0.09852323,0.07321332,0.05445726,83.07743,0.07310703,0.0032858086941235398,0.00363152257267242,b'2CXO J152235.9+273656',230.64960797027015,27.615810831185897,0.3311546171863669,0.3179544291691025,15.474664129806198,0.5479274658219438,0.481904314424895,0.5614655205318744,0.5764358244942649,0.5228745757401773,83.15497664655271,18.819563807528397,0.32201620680132964,true
2235004831133624320,0,587738948833050710,190.387,41.124159999999996,12:41:32.88,+41:07:27.0,0.087,0.174,0.0,0.9094604,0.1509198,1.030925,0.08081739,0.9479238000000001,0.07539005,0.9707051,0.08777665,0.9647428,0.142038,22.12031,0.7891281,21.02475,0.4064142,21.0912,0.38615659999999996,20.77187,0.30214240000000003,20.60847,0.4919889,0.09081587,0.07076311,0.04895359,0.03637777,0.02705837,105.456,0.001920378,0.0189625215974573,0.0177441474534454,b'2CXO J124133.0+410731',190.387504852441,41.1255198402369,0.3255442819758884,0.31532897129028803,7.749470357621436,0.21639206544597614,0.16983630474680886,0.21953268852225014,0.22613116301386066,0.22396311661977722,5.2219131823482146,5.508790033912234,0.3170893854678962,true
2235004831133624320,0,587738948833050710,190.387,41.124159999999996,12:41:32.88,+41:07:27.0,0.087,0.174,0.0,0.9094604,0.1509198,1.030925,0.08081739,0.9479238000000001,0.07539005,0.9707051,0.08777665,0.9647428,0.142038,22.12031,0.7891281,21.02475,0.4064142,21.0912,0.38615659999999996,20.77187,0.30214240000000003,20.60847,0.4919889,0.09081587,0.07076311,0.04895359,0.03637777,0.02705837,105.456,0.001920378,0.0189625215974573,0.0177441474534454,b'2CXO J124134.4+410841',190.39337844250883,41.1447696333282,0.34610762004307116,0.3362503140141365,6.703528661610666,0.10668843924830479,0.057716888960425226,0.11537385728880122,0.12112572461998233,0.10937419279022066,77.6667369683402,81.93352352619503,0.3375958825221666,true
2356517640047978496,1237665023836815484,587739302611910755,200.0362,33.087959999999995,13:20:08.69,+33:05:16.7,0.0,0.028999999999999998,0.371,10.73553,0.7073378,13.06594,0.6467009,11.62143,0.7355533000000001,11.4861,0.7564628999999999,10.16954,0.6653091,17.2259,0.04294777,15.0756,0.02437171,14.11209,0.02227228,13.62621,0.02116067,13.309379999999999,0.01673977,0.08173674,0.06368871,0.04405956,0.03274097,0.02435327,70.56044,0.03924809,0.0017060751041572,0.0017112370661042599,b'2CXO J132013.1+330436',200.05481784936626,33.07678996988858,0.38524624463765084,0.34948929755976604,14.653548756847101,0.6158950279701448,0.5075425646457854,0.6433656357753661,0.6526000498969243,0.6233154945779423,78.16178596202678,6.725659919822843,0.37611684358190556,true
2380220912222889984,1237665532782772535,587739811557867750,207.1467,26.501990000000003,13:48:35.21,+26:30:07.2,0.0,0.2,0.6,5.5676190000000005,0.5197271,3.8270419999999996,0.2504838,3.696271,0.2600665,3.665425,0.29844840000000006,3.5253379999999996,0.25086390000000003,19.08249,0.05647131,17.3849,0.01339447,16.508129999999998,0.01330471,16.1037,0.01266307,15.8101,0.01555904,0.0582249,0.04536844,0.03138568,0.02332292,0.01734797,82.54066999999999,0.06146903,0.00325774762938852,0.00294560065024853,b'2CXO J134834.9+263110',207.14559959884696,26.51945320721556,0.29081324982966966,0.29071577996956854,78.22101911882825,0.42137690238848957,0.5954412811366443,0.5121765569916766,0.5514841417046015,0.6569655347399699,62.99223267044581,17.04210342543764,0.2907311010421422,true
2528904569753200640,1237665532245311717,587739811020406963,205.5102,26.34535,13:42:02.46,+26:20:43.3,0.0,0.564,0.0,5.257701,2.2270380000000003,3.88184,0.11480919999999999,3.6305449999999997,0.1072202,3.706253,0.1035874,3.600919,0.1385148,19.50691,0.0919885,17.60949,0.009889801,16.70983,0.008994604,16.31214,0.008485925,15.99906,0.01901229,0.04735316,0.03689726,0.02552536,0.01896807,0.01410876,83.54916,0.07503239,0.00389326913604154,0.00430667226066997,b'2CXO J134203.4+262056',205.5144512950219,26.348890914722315,0.3577970888484188,0.3314255151145079,11.522738945979922,0.29000027989184335,0.03861570757479851,0.3213572737992621,0.3362358715255186,0.341127571500269,19.9179858465765,5.486224753191738,0.34726173840978725,true
2528904569753200640,1237665532245311717,587739811020406963,205.5102,26.34535,13:42:02.46,+26:20:43.3,0.0,0.564,0.0,5.257701,2.2270380000000003,3.88184,0.11480919999999999,3.6305449999999997,0.1072202,3.706253,0.1035874,3.600919,0.1385148,19.50691,0.0919885,17.60949,0.009889801,16.70983,0.008994604,16.31214,0.008485925,15.99906,0.01901229,0.04735316,0.03689726,0.02552536,0.01896807,0.01410876,83.54916,0.07503239,0.00389326913604154,0.00430667226066997,b'2CXO J134159.0+262122',205.4961198688252,26.356274379863052,0.3067180355954808,0.29747742833934976,22.30476263638281,0.26840641704714574,0.20903230636397363,0.28378485597617936,0.29015876340179025,0.28663720317923513,64.15601697443442,17.67118076609281,0.303305790664936,true
2568352297239209984,1237667430091194666,587741708866289722,134.6564,18.37265,08:58:37.53,+18:22:21.6,0.055999999999999994,0.139,0.19399999999999998,2.876468,0.34627090000000005,3.447939,0.08382463,3.593193,0.10027660000000001,3.405425,0.09635098,3.122998,0.19480970000000003,19.353820000000002,0.1903008,17.66319,0.08020537,16.92075,0.08462318,16.47136,0.10898,16.342389999999998,0.16653489999999999,0.1280402,0.09976806,0.06901909,0.05128857,0.03814928,84.60373,0.05874582,0.007857762165559029,0.007457609105882021,b'2CXO J085833.7+182203',134.64074603509704,18.367562703450538,0.3653478886550097,0.36085993188059146,6.97618867996111,0.23055111617486684,0.21001811971675008,0.23383136533120435,0.2379002987165056,0.2350806372849717,59.25551919956159,16.49104826808958,0.36500534447207644,true
2747221400396785664,1237668288540639674,587742567315734953,141.0474,14.19225,09:24:11.39,+14:11:32.1,0.0,0.1,0.1,6.516394,2.480161,4.153606,0.2327696,4.143332,0.13569900000000001,4.412797,0.1332367,3.7924580000000003,0.25665889999999997,19.9228,0.161875,18.25264,0.02366959,17.1058,0.01796593,16.711129999999997,0.01858441,16.31766,0.02786931,0.1296277,0.101005,0.06987479,0.05192446,0.03862226,85.52901,0.1405683,0.00496694891856486,0.00610059123566332,b'2CXO J092407.3+141208',141.03065431016512,14.202277838769826,0.31511918884379764,0.3069027801534374,6.763122625239281,0.21555331609356207,0.20333031796672466,0.22033776939542582,0.22074541586931432,0.21968812049273453,70.26695377330553,16.959044984400364,0.3130161439982945,true
2795660110850975744,1237668495239544891,587742774014640317,162.9721,15.996939999999999,10:51:53.31,+15:59:49.0,0.0,0.1,0.0,6.149113,0.8209216,6.716299,0.3560342,7.249094,0.3926385,6.983933,0.41474890000000003,5.8913470000000006,0.2282346,18.80414,0.1137339,16.62463,0.01230524,15.599429999999998,0.01187175,15.19643,0.01134687,14.9232,0.01857895,0.11518210000000001,0.08974911,0.06208802,0.04613805,0.03431823,77.99715,0.09708122,0.0035217607279022,0.0036433809892767,b'2CXO J105156.1+155928',162.98383230610534,15.991280466832851,0.3073026790148208,0.3000859261675275,12.341100786437346,0.1316152255579004,0.07908368351282842,0.14293389718206312,0.1502010044615118,0.14904057602049842,46.89368929780468,6.468903465426807,0.3059739301997265,true
2979187853499590656,1237667781224628320,587742059999723618,186.2354,21.360139999999998,12:24:56.51,+21:21:36.5,0.33,0.494,0.0,10.18014,0.4908946,10.30925,0.5779352,9.589592999999999,0.540143,8.666541,0.42124399999999995,9.313194000000001,0.5217444999999999,17.9196,0.04962529,16.63096,0.008062169000000001,16.14927,0.006681759000000001,15.951410000000001,0.009230305,15.61311,0.02235062,0.09372269999999999,0.07302810000000001,0.050520499999999996,0.03754214,0.02792446,80.74634,0.05465486,0.0173452089564417,0.0222503744263485,b'2CXO J122454.4+212246',186.2269377132302,21.379589349753804,0.29032557329763004,0.2902767605820485,73.5632334511787,0.11675618327306662,0.06503016214949894,0.11938166806986422,0.12726282920710164,0.12218144475950785,76.35798610315716,7.962588829698734,0.29108293115928413,true
