SpecObjID,DR8ObjID,DR7ObjID,RA,Dec,RA_string,Dec_string,dist_debiased,irreg_debiased,merg_debiased,Petrorad_u,Petrorad_u_err,Petrorad_g,Petrorad_g_err,Petrorad_r,Petrorad_r_err,Petrorad_i,Petrorad_i_err,Petrorad_z,Petrorad_z_err,Petromag_u,Petromag_u_err,Petromag_g,Petromag_g_err,Petromag_r,Petromag_r_err,Petromag_i,Petromag_i_err,Petromag_z,Petromag_z_err,Extinction_u,Extinction_g,Extinction_r,Extinction_i,Extinction_z,5r_p,s_z,RA_err,Dec_err,2CXO_ID,2CXO_RA,2CXO_Dec,err_ellipse_r0,err_ellipse_r1,significance,major_axis_b,major_axis_h,major_axis_m,major_axis_s,major_axis_u,offset_arcsec,offset_rp,del_offset,flag_offset
1495283358836484096,1237661417677914264,587735696453009410,220.7615,52.02702,14:43:02.76,+52:01:37.3,0.2,0.0,0.0,2.00516,0.1163857,4.630679,0.237271,5.80417,0.35436690000000004,5.12606,0.1868683,4.60011,0.2987132,18.92622,0.08539644,17.58442,0.01828391,16.63654,0.01426769,16.1007,0.01423146,15.935979999999999,0.03077943,0.08021783,0.06250519,0.0432408,0.03213255,0.02390071,83.18268,0.1412081,0.00450519207133168,0.00460187402395928,b'2CXO J144300.9+520139',220.7540124397011,52.02765325499263,0.3316961917990386,0.3316961917990386,7.645701609491536,0.5527499601102835,0.5462866825712583,0.5538825887279915,0.5550755800882617,0.5547142454222292,27.05144805094176,4.66069189064789,0.33172679521380904,true
1818386951661709312,1237661811202130139,588017564953936042,187.4123,11.41328,12:29:38.95,+11:24:47.8,0.667,0.0,0.0,5.993526,0.5112355,6.798319,0.3236724,6.880803,0.3678995,6.8270729999999995,0.394111,6.363225,0.3820044,18.618370000000002,0.0838632,16.7072,0.007617579,15.91501,0.005922786,15.504010000000001,0.00664612,15.27842,0.01635724,0.13978859999999999,0.1089223,0.07535195,0.05599457,0.04164967,79.57503,0.05815958,0.005247240578887371,0.00668710471536521,b'2CXO J122937.1+112427',187.404897947956,11.407506379216272,0.5492812845717722,0.37831784350025066,5.999077860463008,0.5930291138620473,0.5507638398258162,0.5987594318089978,0.6066550650879052,0.6029125577479263,33.794983733601875,4.911488344253116,0.49168738449688504,true
2045780536307247104,1237662237485629618,588017991237435564,229.1907,7.004383,15:16:45.77,+07:00:15.8,0.4,0.0,0.4,10.309289999999999,0.780303,13.783660000000001,0.39941709999999997,13.3316,0.366463,13.67035,0.3576862,13.18239,0.31529440000000003,17.52222,0.08146056,15.28723,0.01507793,14.44324,0.03038174,14.00869,0.031812599999999996,13.72925,0.01239391,0.15912779999999999,0.1239913,0.08577660000000001,0.06374121,0.04741174,72.21619,0.03106545,0.00413981154444924,0.00342879406425755,b'2CXO J151644.4+070117',229.1853570993933,7.021615229003054,0.2904394377306682,0.29032557329763004,32.758439493150526,0.09785314884928314,0.041600095385324595,0.10407845619484234,0.10845362347444767,0.10073488702962688,64.94945797202108,4.8718426874509495,0.2903566198314061,true
3127841001947817984,1237667736135336000,587742014910431315,223.6509,18.688470000000002,14:54:36.21,+18:41:18.5,0.062,0.0,0.188,14.891070000000001,4.1460870000000005,5.136385,0.09750189999999999,5.1890279999999995,0.09763833,5.1646,0.1236855,5.2975970000000006,0.11701279999999999,18.27141,0.03991339,16.295,0.007359064,15.358770000000002,0.005037653,14.90559,0.005185331,14.556329999999999,0.006838648,0.13679349999999998,0.1065885,0.07373746,0.05479484,0.04075729,76.79384,0.05815661,0.0036219240047421397,0.004032628279680771,b'2CXO J145435.0+184103',223.6462432330418,18.684272419468225,0.3295962159993535,0.31136444678324054,8.00541585943401,0.268509470486874,0.24677731178826504,0.27336120592072843,0.2757417046641439,0.275450356770379,22.569778117556023,4.349519431684706,0.32157374307170095,true
